subjectID,r,r2,p
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
