,subjectID,tractID,GM_R1,R1
45,5,SLFR,0.4278280515800025,0.4299385736500152
46,5,UNCL,0.39602594165398286,0.4451007490388665
47,5,UNCR,0.42122851608577994,0.4426807756079428
48,5,VOFL,0.43884099226479223,0.41240104185612597
49,5,VOFR,0.44706726795332974,0.42492403298645304
50,5,pAFL,0.41649901211640183,0.38944397061029934
51,5,pAFR,0.4270496033711589,0.3813150096129123
52,11,AFL,0.4414505975268831,0.4373139054237555
53,11,AFR,0.432655473157264,0.4343612991798703
54,11,ATRL,0.4374332123420782,0.503712339749737
55,11,ATRR,0.4372626186547066,0.5033593782229073
56,11,CCL,0.4418013471943754,0.43743366300119946
57,11,CCR,0.4384427236275842,0.4334259461212327
58,11,CSL,0.4758816857076421,0.534758165124895
59,11,CSR,0.4688093479209571,0.5330439937954068
60,11,FcMa,0.4158809962441,0.43325681830831536
61,11,FcMi,0.4311962403834629,0.409305326993576
62,11,IFOFL,0.4473589748894493,0.4706039066232398
63,11,IFOFR,0.4496744443625723,0.4656551440414837
64,11,ILFL,0.4550113103729859,0.43284012658027593
65,11,ILFR,0.4522839443163589,0.42781799453793584
66,11,MLFL,0.44870012163593953,0.4413962725277819
67,11,MLFR,0.44221405320092355,0.43288298775226025
68,11,ORL,0.4734043306703554,0.47200233129440544
69,11,ORR,0.4738021723291709,0.433898248136124
70,11,SLFL,0.4428035509110566,0.4394646444804319
71,11,SLFR,0.4402069811268023,0.4413004879162565
72,11,UNCL,0.4549586393211808,0.46521623765754816
73,11,UNCR,0.4763608251646103,0.460631134900526
74,11,VOFL,0.45649093958057474,0.4336038333901995
75,11,VOFR,0.4709668925510045,0.4491703670141373
76,11,pAFL,0.4430814922021419,0.40837278037946895
77,11,pAFR,0.4401887593762582,0.4101989991172108
78,17,AFL,0.46730564212820236,0.4852478987138709
79,17,AFR,0.467918036296927,0.48939901587185597
80,17,ATRL,0.479843263186357,0.5319066275806134
81,17,ATRR,0.46050182762760267,0.5319382327405155
82,17,CCL,0.4656419399419765,0.46269993320618696
83,17,CCR,0.47041424827282746,0.46585484128249066
84,17,CSL,0.49752478357144303,0.5789280949844393
85,17,CSR,0.5036849804502217,0.5718046973359485
86,17,FcMa,0.46392657562973777,0.4572904902388944
87,17,FcMi,0.46973974010509323,0.4267134790518247
88,17,IFOFL,0.4873441531765079,0.4822971589898882
89,17,IFOFR,0.4751613584512805,0.47850716616648664
90,17,ILFL,0.47112770449580565,0.45051672737932075
91,17,ILFR,0.47723676495991957,0.4535818592145158
92,17,MLFL,0.4524567593650077,0.456838281626095
93,17,MLFR,0.461986809724712,0.46615521699929896
94,17,ORL,0.513799741631045,0.4821703553235241
95,17,ORR,0.5098682701082103,0.48775876013524944
96,17,SLFL,0.4670254225451941,0.4985706494184056
97,17,SLFR,0.4774309944703885,0.5007486948298557
98,17,UNCL,0.46238589263424906,0.48641111303949025
99,17,UNCR,0.4539374784833109,0.46318708120034685
100,17,VOFL,0.4924620802248298,0.46722284559623245
101,17,VOFR,0.4953785268320546,0.4722316146871535
102,17,pAFL,0.4589750621842362,0.44240374525683546
103,17,pAFR,0.47281180159433894,0.4524204975800775
104,22,AFL,0.4632734919289356,0.45174914053225124
105,22,AFR,0.457847714698526,0.44793259994837825
106,22,ATRL,0.4698373840290714,0.5182119549468314
107,22,ATRR,0.46372759734013247,0.5119558296984638
108,22,CCL,0.4698029480127944,0.44542859783279415
109,22,CCR,0.4662920690078053,0.44225732362106146
110,22,CSL,0.49036777756754485,0.5614959988980136
111,22,CSR,0.47043256615512224,0.5532709972455264
112,22,FcMa,0.4770888102707168,0.4570696130275903
113,22,FcMi,0.458971585484916,0.4423785340739676
114,22,IFOFL,0.46945492664727334,0.4761303698289958
115,22,IFOFR,0.47383966720625464,0.4781462269040683
116,22,ILFL,0.46118520937402396,0.4435878152271293
117,22,ILFR,0.47215933628757545,0.45651907644984646
118,22,MLFL,0.45569901153203857,0.45118428914672304
119,22,MLFR,0.45984418126865634,0.4558345788849229
120,22,ORL,0.5103417674371067,0.45886320025596766
121,22,ORR,0.5320723559178488,0.4911993218733096
122,22,SLFL,0.47247590339750223,0.4604427171953494
123,22,SLFR,0.4605656277895656,0.44970012993175057
124,22,UNCL,0.4622199110159911,0.46275354601413554
125,22,UNCR,0.459495849957975,0.4668588099408628
126,22,VOFL,0.4693057754936746,0.43659158562807915
127,22,VOFR,0.4818332650478067,0.4693502976772255
128,22,pAFL,0.4610281241112624,0.43084964593644115
129,22,pAFR,0.4597004684759787,0.44035413581826266
130,32,AFL,0.4415882424359375,0.420775526880345
131,32,AFR,0.4425161786606106,0.41062325186778353
132,32,ATRL,0.44265074126122206,0.5104650715422099
133,32,ATRR,0.4358602746880665,0.5123275245613481
134,32,CCL,0.44616181597860294,0.4197890610517273
135,32,CCR,0.4538430468827715,0.42071225613557517
136,32,CSL,0.4556524817343921,0.5416368515337064
137,32,CSR,0.4672175724263629,0.54297648655695
138,32,FcMa,0.4500619153092923,0.43547019180179636
139,32,FcMi,0.4333475382217577,0.3937406732126136
140,32,IFOFL,0.4463805853971534,0.44234605437219277
141,32,IFOFR,0.4462681921298013,0.44729304432088196
142,32,ILFL,0.4451214847632724,0.41423388972509284
143,32,ILFR,0.44345406491698885,0.419661113511269
144,32,MLFL,0.43766836850225604,0.42457995884459326
145,32,MLFR,0.43717860883604975,0.42116002210057213
146,32,ORL,0.4955520202697016,0.4286657110267597
147,32,ORR,0.4805550979799698,0.43230655402221474
148,32,SLFL,0.4502419879714508,0.4375947735064474
149,32,SLFR,0.4487050005592622,0.42611606998703355
150,32,UNCL,0.4411099601711276,0.468662465184812
151,32,UNCR,0.4332677199065624,0.4439308281128838
152,32,VOFL,0.4467237143393355,0.4150482016381978
153,32,VOFR,0.4521249036012977,0.43190259200354514
154,32,pAFL,0.4425251629052508,0.3924264343959917
155,32,pAFR,0.44316467493038747,0.3987966750080506
156,37,AFL,0.4628987942337325,0.4871679178223301
157,37,AFR,0.4655432494527374,0.47390384821684883
